lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.4,166.5,-45.3,-45.2,0.0,40.0,5.0,10.5,1.1121552409951755e-03,0.000000,1
166.4,166.5,-45.2,-45.1,0.0,40.0,5.0,10.5,8.9352089261968744e-04,0.000000,1
166.4,166.5,-45.1,-45.0,0.0,40.0,5.0,10.5,6.2923354392691228e-04,0.000000,1
166.4,166.5,-45.0,-44.9,0.0,40.0,5.0,10.5,4.7329104385731403e-04,0.000000,1
166.5,166.6,-47.1,-47.0,0.0,40.0,5.0,10.5,5.1543321553764461e-05,0.000000,1
166.5,166.6,-47.0,-46.9,0.0,40.0,5.0,10.5,5.1639882302408046e-05,0.000000,1
166.5,166.6,-46.9,-46.8,0.0,40.0,5.0,10.5,5.2691604104065865e-05,0.000000,1
166.5,166.6,-46.8,-46.7,0.0,40.0,5.0,10.5,5.2691604104065865e-05,0.000000,1
166.5,166.6,-46.7,-46.6,0.0,40.0,5.0,10.5,6.7192326633313837e-05,0.000000,1
166.5,166.6,-46.6,-46.5,0.0,40.0,5.0,10.5,1.4686746146697318e-04,0.000000,1
166.5,166.6,-46.5,-46.4,0.0,40.0,5.0,10.5,1.3131025243390165e-04,0.000000,1
166.5,166.6,-46.4,-46.3,0.0,40.0,5.0,10.5,1.0917827053566293e-04,0.000000,1
166.5,166.6,-46.3,-46.2,0.0,40.0,5.0,10.5,1.1806810426884669e-04,0.000000,1
166.5,166.6,-46.2,-46.1,0.0,40.0,5.0,10.5,1.4038529103652672e-04,0.000000,1
166.5,166.6,-46.1,-46.0,0.0,40.0,5.0,10.5,1.7288874562347982e-04,0.000000,1
166.5,166.6,-46.0,-45.9,0.0,40.0,5.0,10.5,2.3456196714744207e-04,0.000000,1
166.5,166.6,-45.9,-45.8,0.0,40.0,5.0,10.5,4.3671308214265171e-04,0.000000,1
166.5,166.6,-45.8,-45.7,0.0,40.0,5.0,10.5,7.9758477024907952e-04,0.000000,1
166.5,166.6,-45.7,-45.6,0.0,40.0,5.0,10.5,7.3637456089872062e-04,0.000000,1
166.5,166.6,-45.6,-45.5,0.0,40.0,5.0,10.5,7.4137509237363658e-04,0.000000,1
166.5,166.6,-45.5,-45.4,0.0,40.0,5.0,10.5,9.0407757017784318e-04,0.000000,1
166.5,166.6,-45.4,-45.3,0.0,40.0,5.0,10.5,1.2732834774091307e-03,0.000000,1
166.5,166.6,-45.3,-45.2,0.0,40.0,5.0,10.5,1.5501647572239161e-03,0.000000,1
166.5,166.6,-45.2,-45.1,0.0,40.0,5.0,10.5,1.2362425035208654e-03,0.000000,1
166.5,166.6,-45.1,-45.0,0.0,40.0,5.0,10.5,7.7045225687592497e-04,0.000000,1
166.5,166.6,-45.0,-44.9,0.0,40.0,5.0,10.5,5.3496426538127628e-04,0.000000,1
166.5,166.6,-44.9,-44.8,0.0,40.0,5.0,10.5,4.2115587310958017e-04,0.000000,1
166.6,166.7,-47.2,-47.1,0.0,40.0,5.0,10.5,5.1446603795187766e-05,0.000000,1
166.6,166.7,-47.1,-47.0,0.0,40.0,5.0,10.5,5.1543321553764461e-05,0.000000,1
166.6,166.7,-47.0,-46.9,0.0,40.0,5.0,10.5,5.1639882302408046e-05,0.000000,1
166.6,166.7,-46.9,-46.8,0.0,40.0,5.0,10.5,5.1736285747040864e-05,0.000000,1
166.6,166.7,-46.8,-46.7,0.0,40.0,5.0,10.5,5.1832531594001723e-05,0.000000,1
166.6,166.7,-46.7,-46.6,0.0,40.0,5.0,10.5,5.7163482953065921e-05,0.000000,1
166.6,166.7,-46.6,-46.5,0.0,40.0,5.0,10.5,1.1732728479108135e-04,0.000000,1
166.6,166.7,-46.5,-46.4,0.0,40.0,5.0,10.5,1.1927193592021529e-04,0.000000,1
166.6,166.7,-46.4,-46.3,0.0,40.0,5.0,10.5,1.0121446114968582e-04,0.000000,1
166.6,166.7,-46.3,-46.2,0.0,40.0,5.0,10.5,1.0871525836205960e-04,0.000000,1
166.6,166.7,-46.2,-46.1,0.0,40.0,5.0,10.5,1.3093984269501896e-04,0.000000,1
166.6,166.7,-46.1,-46.0,0.0,40.0,5.0,10.5,1.5353483676686100e-04,0.000000,1
166.6,166.7,-46.0,-45.9,0.0,40.0,5.0,10.5,2.0502179047155022e-04,0.000000,1
166.6,166.7,-45.9,-45.8,0.0,40.0,5.0,10.5,3.8254065783106328e-04,0.000000,1
166.6,166.7,-45.8,-45.7,0.0,40.0,5.0,10.5,7.1220532543662734e-04,0.000000,1
166.6,166.7,-45.7,-45.6,0.0,40.0,5.0,10.5,8.4157092674139503e-04,0.000000,1
166.6,166.7,-45.6,-45.5,0.0,40.0,5.0,10.5,7.4294933376388775e-04,0.000000,1
166.6,166.7,-45.5,-45.4,0.0,40.0,5.0,10.5,9.1787533295122222e-04,0.000000,1
166.6,166.7,-45.4,-45.3,0.0,40.0,5.0,10.5,1.5177539050716838e-03,0.000000,1
166.6,166.7,-45.3,-45.2,0.0,40.0,5.0,10.5,2.4798932018193836e-03,0.000000,1
166.6,166.7,-45.2,-45.1,0.0,40.0,5.0,10.5,2.1039273168534877e-03,0.000000,1
166.6,166.7,-45.1,-45.0,0.0,40.0,5.0,10.5,1.1121552409951755e-03,0.000000,1
166.6,166.7,-45.0,-44.9,0.0,40.0,5.0,10.5,6.4627239191551451e-04,0.000000,1
166.6,166.7,-44.9,-44.8,0.0,40.0,5.0,10.5,4.4977002543826532e-04,0.000000,1
166.6,166.7,-44.8,-44.7,0.0,40.0,5.0,10.5,3.3457259664575927e-04,0.000000,1
166.7,166.8,-47.3,-47.2,0.0,40.0,5.0,10.5,5.1349729321370494e-05,0.000000,1
166.7,166.8,-47.2,-47.1,0.0,40.0,5.0,10.5,5.1446603795202335e-05,0.000000,1
166.7,166.8,-47.1,-47.0,0.0,40.0,5.0,10.5,5.1543321553779098e-05,0.000000,1
166.7,166.8,-47.0,-46.9,0.0,40.0,5.0,10.5,5.1639882302422730e-05,0.000000,1
166.7,166.8,-46.9,-46.8,0.0,40.0,5.0,10.5,5.1736285747055514e-05,0.000000,1
166.7,166.8,-46.8,-46.7,0.0,40.0,5.0,10.5,5.1832531594016461e-05,0.000000,1
166.7,166.8,-46.7,-46.6,0.0,40.0,5.0,10.5,5.1928619550036675e-05,0.000000,1
166.7,166.8,-46.6,-46.5,0.0,40.0,5.0,10.5,7.5980297688304862e-05,0.000000,1
166.7,166.8,-46.5,-46.4,0.0,40.0,5.0,10.5,8.9935484600708938e-05,0.000000,1
166.7,166.8,-46.4,-46.3,0.0,40.0,5.0,10.5,8.9972525574597202e-05,0.000000,1
166.7,166.8,-46.3,-46.2,0.0,40.0,5.0,10.5,1.0288130497465777e-04,0.000000,1
166.7,166.8,-46.2,-46.1,0.0,40.0,5.0,10.5,1.3399572304080088e-04,0.000000,1
166.7,166.8,-46.1,-46.0,0.0,40.0,5.0,10.5,1.4057049590596805e-04,0.000000,1
166.7,166.8,-46.0,-45.9,0.0,40.0,5.0,10.5,1.7409257727484843e-04,0.000000,1
166.7,166.8,-45.9,-45.8,0.0,40.0,5.0,10.5,2.6336132434556857e-04,0.000000,1
166.7,166.8,-45.8,-45.7,0.0,40.0,5.0,10.5,4.2171148771790416e-04,0.000000,1
166.7,166.8,-45.7,-45.6,0.0,40.0,5.0,10.5,5.9460023334138390e-04,0.000000,1
166.7,166.8,-45.6,-45.5,0.0,40.0,5.0,10.5,6.3793817279065462e-04,0.000000,1
166.7,166.8,-45.5,-45.4,0.0,40.0,5.0,10.5,8.7703765923940937e-04,0.000000,1
166.7,166.8,-45.4,-45.3,0.0,40.0,5.0,10.5,1.6242467050004475e-03,0.000000,1
166.7,166.8,-45.3,-45.2,0.0,40.0,5.0,10.5,3.0392119075321944e-03,0.000000,1
166.7,166.8,-45.2,-45.1,0.0,40.0,5.0,10.5,3.2160825578486630e-03,0.000000,1
166.7,166.8,-45.1,-45.0,0.0,40.0,5.0,10.5,1.6186905589172078e-03,0.000000,1
166.7,166.8,-45.0,-44.9,0.0,40.0,5.0,10.5,8.1777210101818430e-04,0.000000,1
166.7,166.8,-44.9,-44.8,0.0,40.0,5.0,10.5,4.9162632593200545e-04,0.000000,1
166.7,166.8,-44.8,-44.7,0.0,40.0,5.0,10.5,3.3679505507905517e-04,0.000000,1
166.7,166.8,-44.7,-44.6,0.0,40.0,5.0,10.5,2.3946989618763725e-04,0.000000,1
166.8,166.9,-47.4,-47.3,0.0,40.0,5.0,10.5,5.1252698427327030e-05,0.000000,1
166.8,166.9,-47.3,-47.2,0.0,40.0,5.0,10.5,5.1349729321355904e-05,0.000000,1
166.8,166.9,-47.2,-47.1,0.0,40.0,5.0,10.5,5.1446603795187766e-05,0.000000,1
166.8,166.9,-47.1,-47.0,0.0,40.0,5.0,10.5,5.1543321553764461e-05,0.000000,1
166.8,166.9,-47.0,-46.9,0.0,40.0,5.0,10.5,5.1639882302408046e-05,0.000000,1
166.8,166.9,-46.9,-46.8,0.0,40.0,5.0,10.5,5.1736285747040864e-05,0.000000,1
166.8,166.9,-46.8,-46.7,0.0,40.0,5.0,10.5,5.1832531594001723e-05,0.000000,1
166.8,166.9,-46.7,-46.6,0.0,40.0,5.0,10.5,5.1928619550021923e-05,0.000000,1
166.8,166.9,-46.6,-46.5,0.0,40.0,5.0,10.5,5.6191157388498953e-05,0.000000,1
166.8,166.9,-46.5,-46.4,0.0,40.0,5.0,10.5,6.8812869240925459e-05,0.000000,1
166.8,166.9,-46.4,-46.3,0.0,40.0,5.0,10.5,7.7498977617723749e-05,0.000000,1
166.8,166.9,-46.3,-46.2,0.0,40.0,5.0,10.5,9.2519092529415472e-05,0.000000,1
166.8,166.9,-46.2,-46.1,0.0,40.0,5.0,10.5,1.1751248966052270e-04,0.000000,1
166.8,166.9,-46.1,-46.0,0.0,40.0,5.0,10.5,1.2214261139655591e-04,0.000000,1
166.8,166.9,-46.0,-45.9,0.0,40.0,5.0,10.5,1.4427459329479459e-04,0.000000,1
166.8,166.9,-45.9,-45.8,0.0,40.0,5.0,10.5,1.9372429343562919e-04,0.000000,1
166.8,166.9,-45.8,-45.7,0.0,40.0,5.0,10.5,2.7438101407732760e-04,0.000000,1
166.8,166.9,-45.7,-45.6,0.0,40.0,5.0,10.5,3.8142942861441525e-04,0.000000,1
166.8,166.9,-45.6,-45.5,0.0,40.0,5.0,10.5,4.9653425497220077e-04,0.000000,1
166.8,166.9,-45.5,-45.4,0.0,40.0,5.0,10.5,7.5220957723595413e-04,0.000000,1
166.8,166.9,-45.4,-45.3,0.0,40.0,5.0,10.5,1.3575516930049351e-03,0.000000,1
166.8,166.9,-45.3,-45.2,0.0,40.0,5.0,10.5,2.5382327356934021e-03,0.000000,1
166.8,166.9,-45.2,-45.1,0.0,40.0,5.0,10.5,3.4123997194564705e-03,0.000000,1
166.8,166.9,-45.1,-45.0,0.0,40.0,5.0,10.5,2.1307820229224802e-03,0.000000,1
166.8,166.9,-45.0,-44.9,0.0,40.0,5.0,10.5,1.0389993175658507e-03,0.000000,1
166.8,166.9,-44.9,-44.8,0.0,40.0,5.0,10.5,5.7154222709593860e-04,0.000000,1
166.8,166.9,-44.8,-44.7,0.0,40.0,5.0,10.5,3.7485465574924807e-04,0.000000,1
166.8,166.9,-44.7,-44.6,0.0,40.0,5.0,10.5,2.6484296330109920e-04,0.000000,1
166.8,166.9,-44.6,-44.5,0.0,40.0,5.0,10.5,1.9557634213004249e-04,0.000000,1
166.9,167.0,-47.6,-47.5,0.0,40.0,5.0,10.5,5.1058168561507422e-05,0.000000,1
166.9,167.0,-47.5,-47.4,0.0,40.0,5.0,10.5,5.1155511408698098e-05,0.000000,1
166.9,167.0,-47.4,-47.3,0.0,40.0,5.0,10.5,5.1252698427327030e-05,0.000000,1
166.9,167.0,-47.3,-47.2,0.0,40.0,5.0,10.5,5.1349729321355904e-05,0.000000,1
166.9,167.0,-47.2,-47.1,0.0,40.0,5.0,10.5,5.1446603795187766e-05,0.000000,1
166.9,167.0,-47.1,-47.0,0.0,40.0,5.0,10.5,5.1543321553764461e-05,0.000000,1
166.9,167.0,-47.0,-46.9,0.0,40.0,5.0,10.5,5.1639882302408046e-05,0.000000,1
166.9,167.0,-46.9,-46.8,0.0,40.0,5.0,10.5,5.1736285747040864e-05,0.000000,1
166.9,167.0,-46.8,-46.7,0.0,40.0,5.0,10.5,5.1832531594001723e-05,0.000000,1
166.9,167.0,-46.7,-46.6,0.0,40.0,5.0,10.5,5.1928619550021923e-05,0.000000,1
166.9,167.0,-46.6,-46.5,0.0,40.0,5.0,10.5,5.2024549322494185e-05,0.000000,1
166.9,167.0,-46.5,-46.4,0.0,40.0,5.0,10.5,5.5876309110448695e-05,0.000000,1
166.9,167.0,-46.4,-46.3,0.0,40.0,5.0,10.5,6.5534743051813953e-05,0.000000,1
166.9,167.0,-46.3,-46.2,0.0,40.0,5.0,10.5,7.8239797095489081e-05,0.000000,1
166.9,167.0,-46.2,-46.1,0.0,40.0,5.0,10.5,9.1648629643041211e-05,0.000000,1
166.9,167.0,-46.1,-46.0,0.0,40.0,5.0,10.5,1.0232569036633380e-04,0.000000,1
166.9,167.0,-46.0,-45.9,0.0,40.0,5.0,10.5,1.2093877974518725e-04,0.000000,1
166.9,167.0,-45.9,-45.8,0.0,40.0,5.0,10.5,1.5344223433214033e-04,0.000000,1
166.9,167.0,-45.8,-45.7,0.0,40.0,5.0,10.5,2.0335494664657828e-04,0.000000,1
166.9,167.0,-45.7,-45.6,0.0,40.0,5.0,10.5,2.7669607494534420e-04,0.000000,1
166.9,167.0,-45.6,-45.5,0.0,40.0,5.0,10.5,3.8124422374497392e-04,0.000000,1
166.9,167.0,-45.5,-45.4,0.0,40.0,5.0,10.5,5.5941130814753158e-04,0.000000,1
166.9,167.0,-45.4,-45.3,0.0,40.0,5.0,10.5,9.4824893153959997e-04,0.000000,1
166.9,167.0,-45.3,-45.2,0.0,40.0,5.0,10.5,1.6223946563060346e-03,0.000000,1
166.9,167.0,-45.2,-45.1,0.0,40.0,5.0,10.5,2.4687809096529041e-03,0.000000,1
166.9,167.0,-45.1,-45.0,0.0,40.0,5.0,10.5,2.2539432611009633e-03,0.000000,1
166.9,167.0,-45.0,-44.9,0.0,40.0,5.0,10.5,1.2603191365482378e-03,0.000000,1
166.9,167.0,-44.9,-44.8,0.0,40.0,5.0,10.5,6.9007334353838863e-04,0.000000,1
166.9,167.0,-44.8,-44.7,0.0,40.0,5.0,10.5,4.4625113291888011e-04,0.000000,1
166.9,167.0,-44.7,-44.6,0.0,40.0,5.0,10.5,3.0753268570732535e-04,0.000000,1
166.9,167.0,-44.6,-44.5,0.0,40.0,5.0,10.5,2.2511651880593433e-04,0.000000,1
167.0,167.1,-47.6,-47.5,0.0,40.0,5.0,10.5,5.1058168561507422e-05,0.000000,1
167.0,167.1,-47.5,-47.4,0.0,40.0,5.0,10.5,5.1155511408698098e-05,0.000000,1
167.0,167.1,-47.4,-47.3,0.0,40.0,5.0,10.5,5.1252698427327030e-05,0.000000,1
167.0,167.1,-47.3,-47.2,0.0,40.0,5.0,10.5,5.1349729321355904e-05,0.000000,1
167.0,167.1,-47.2,-47.1,0.0,40.0,5.0,10.5,5.1446603795187766e-05,0.000000,1
167.0,167.1,-47.1,-47.0,0.0,40.0,5.0,10.5,5.1543321553764461e-05,0.000000,1
167.0,167.1,-47.0,-46.9,0.0,40.0,5.0,10.5,5.1639882302408046e-05,0.000000,1
167.0,167.1,-46.9,-46.8,0.0,40.0,5.0,10.5,5.1736285747040864e-05,0.000000,1
167.0,167.1,-46.8,-46.7,0.0,40.0,5.0,10.5,5.1832531594001723e-05,0.000000,1
167.0,167.1,-46.7,-46.6,0.0,40.0,5.0,10.5,5.1928619550021923e-05,0.000000,1
167.0,167.1,-46.6,-46.5,0.0,40.0,5.0,10.5,5.2024549322494185e-05,0.000000,1
167.0,167.1,-46.5,-46.4,0.0,40.0,5.0,10.5,5.2120320619166574e-05,0.000000,1
167.0,167.1,-46.4,-46.3,0.0,40.0,5.0,10.5,5.5144749876155446e-05,0.000000,1
