lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.7,166.8,-47.2,-47.1,0.0,40.0,5.0,10.5,5.3199112643363058e-05,0.000000,1
166.7,166.8,-47.1,-47.0,0.0,40.0,5.0,10.5,5.3509075924664165e-05,0.000000,1
166.7,166.8,-47.0,-46.9,0.0,40.0,5.0,10.5,5.7119119164391862e-05,0.000000,1
166.7,166.8,-46.9,-46.8,0.0,40.0,5.0,10.5,6.2692183263918434e-05,0.000000,1
166.7,166.8,-46.8,-46.7,0.0,40.0,5.0,10.5,7.0707053798804617e-05,0.000000,1
166.7,166.8,-46.7,-46.6,0.0,40.0,5.0,10.5,8.4457775528908001e-05,0.000000,1
166.7,166.8,-46.6,-46.5,0.0,40.0,5.0,10.5,1.0590736931402749e-04,0.000000,1
166.7,166.8,-46.5,-46.4,0.0,40.0,5.0,10.5,1.1835579427860578e-04,0.000000,1
166.7,166.8,-46.4,-46.3,0.0,40.0,5.0,10.5,1.2180305042264284e-04,0.000000,1
166.7,166.8,-46.3,-46.2,0.0,40.0,5.0,10.5,1.3674116038013675e-04,0.000000,1
166.7,166.8,-46.2,-46.1,0.0,40.0,5.0,10.5,1.6546829491377894e-04,0.000000,1
166.7,166.8,-46.1,-46.0,0.0,40.0,5.0,10.5,1.6814949413691886e-04,0.000000,1
166.7,166.8,-46.0,-45.9,0.0,40.0,5.0,10.5,1.8730091715934698e-04,0.000000,1
166.7,166.8,-45.9,-45.8,0.0,40.0,5.0,10.5,2.3929703066523933e-04,0.000000,1
166.7,166.8,-45.8,-45.7,0.0,40.0,5.0,10.5,3.3649050250406196e-04,0.000000,1
166.7,166.8,-45.7,-45.6,0.0,40.0,5.0,10.5,4.3052398954418410e-04,0.000000,1
166.7,166.8,-45.6,-45.5,0.0,40.0,5.0,10.5,5.0109698338183161e-04,0.000000,1
166.7,166.8,-45.5,-45.4,0.0,40.0,5.0,10.5,6.9500514148391633e-04,0.000000,1
166.7,166.8,-45.4,-45.3,0.0,40.0,5.0,10.5,1.1644065197636297e-03,0.000000,1
166.7,166.8,-45.3,-45.2,0.0,40.0,5.0,10.5,1.5752045435947124e-03,0.000000,1
166.7,166.8,-45.2,-45.1,0.0,40.0,5.0,10.5,1.4401870112865944e-03,0.000000,1
166.7,166.8,-45.1,-45.0,0.0,40.0,5.0,10.5,8.5702618025365824e-04,0.000000,1
