lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.6,166.7,-46.9,-46.8,0.0,40.0,5.0,10.5,8.8009044037565400e-05,1.068585,1
166.6,166.7,-46.8,-46.7,0.0,40.0,5.0,10.5,8.8172768681909447e-05,1.068585,1
166.6,166.7,-46.7,-46.6,0.0,40.0,5.0,10.5,1.0594624737403550e-04,0.000000,1
166.6,166.7,-46.6,-46.5,0.0,40.0,5.0,10.5,1.7966068603409514e-04,0.000000,1
166.6,166.7,-46.5,-46.4,0.0,40.0,5.0,10.5,1.7187052078600429e-04,0.000000,1
166.6,166.7,-46.4,-46.3,0.0,40.0,5.0,10.5,1.4762363145132151e-04,0.000000,1
166.6,166.7,-46.3,-46.2,0.0,40.0,5.0,10.5,1.5297937005938399e-04,0.000000,1
166.6,166.7,-46.2,-46.1,0.0,40.0,5.0,10.5,1.7362330796682470e-04,0.000000,1
166.6,166.7,-46.1,-46.0,0.0,40.0,5.0,10.5,1.9426724587426545e-04,0.000000,1
166.6,166.7,-46.0,-45.9,0.0,40.0,5.0,10.5,2.3389971157392766e-04,0.000000,1
166.6,166.7,-45.9,-45.8,0.0,40.0,5.0,10.5,3.5610792890335277e-04,0.000000,1
166.6,166.7,-45.8,-45.7,0.0,40.0,5.0,10.5,5.4667484628477504e-04,0.000000,1
166.6,166.7,-45.7,-45.6,0.0,40.0,5.0,10.5,5.6702665299541240e-04,0.000000,1
166.6,166.7,-45.6,-45.5,0.0,40.0,5.0,10.5,4.7403155534632798e-04,0.000000,1
166.6,166.7,-45.5,-45.4,0.0,40.0,5.0,10.5,5.3391845069102636e-04,0.000000,1
166.6,166.7,-45.4,-45.3,0.0,40.0,5.0,10.5,7.2779618830288713e-04,0.000000,1
166.6,166.7,-45.3,-45.2,0.0,40.0,5.0,10.5,9.8058705060343528e-04,0.000000,1
166.6,166.7,-45.2,-45.1,0.0,40.0,5.0,10.5,9.0473031650015049e-04,0.000000,1
166.6,166.7,-45.1,-45.0,0.0,40.0,5.0,10.5,6.4804437157555718e-04,0.000000,1
166.6,166.7,-45.0,-44.9,0.0,40.0,5.0,10.5,5.0304992089546642e-04,0.000000,1
166.6,166.7,-44.9,-44.8,0.0,40.0,5.0,10.5,4.2933548223540675e-04,0.000000,1
166.6,166.7,-44.8,-44.7,0.0,40.0,5.0,10.5,3.7704399800759695e-04,0.000000,1
166.7,166.8,-47.3,-47.2,0.0,40.0,5.0,10.5,8.7351469551910182e-05,1.068585,1
166.7,166.8,-47.2,-47.1,0.0,40.0,5.0,10.5,8.7516263558872094e-05,1.068585,1
166.7,166.8,-47.1,-47.0,0.0,40.0,5.0,10.5,8.7680790976155519e-05,1.068585,1
166.7,166.8,-47.0,-46.9,0.0,40.0,5.0,10.5,8.7845051302480896e-05,1.068585,1
166.7,166.8,-46.9,-46.8,0.0,40.0,5.0,10.5,8.8009044037590418e-05,1.068585,1
166.7,166.8,-46.8,-46.7,0.0,40.0,5.0,10.5,8.8172768681934506e-05,1.068585,1
166.7,166.8,-46.7,-46.6,0.0,40.0,5.0,10.5,8.8336224736631027e-05,1.068585,1
166.7,166.8,-46.6,-46.5,0.0,40.0,5.0,10.5,1.2474002103505464e-04,0.000000,1
166.7,166.8,-46.5,-46.4,0.0,40.0,5.0,10.5,1.3399084226716255e-04,0.000000,1
166.7,166.8,-46.4,-46.3,0.0,40.0,5.0,10.5,1.3087477616792619e-04,0.000000,1
166.7,166.8,-46.3,-46.2,0.0,40.0,5.0,10.5,1.4333904056487156e-04,0.000000,1
166.7,166.8,-46.2,-46.1,0.0,40.0,5.0,10.5,1.7430494742603266e-04,0.000000,1
166.7,166.8,-46.1,-46.0,0.0,40.0,5.0,10.5,1.7966068603409514e-04,0.000000,1
166.7,166.8,-46.0,-45.9,0.0,40.0,5.0,10.5,2.0867905158323353e-04,0.000000,1
166.7,166.8,-45.9,-45.8,0.0,40.0,5.0,10.5,2.7577184978241594e-04,0.000000,1
166.7,166.8,-45.8,-45.7,0.0,40.0,5.0,10.5,3.7275940712114692e-04,0.000000,1
166.7,166.8,-45.7,-45.6,0.0,40.0,5.0,10.5,4.5212171558607248e-04,0.000000,1
166.7,166.8,-45.6,-45.5,0.0,40.0,5.0,10.5,4.4131286130434639e-04,0.000000,1
